episode,length,total_reward,avg_q,exploration,land,soft_land
476,117,-37.25099,-11.331596,0.09263786600584135,False,False
477,263,-120.37355,-11.724594,0.09217698110033967,False,False
478,208,-75.4625,-11.089587,0.09171838915456684,False,False
479,210,-100.53108,-11.442398,0.09126207876076303,False,False
480,207,-59.88298,-11.088787,0.09080803856792342,False,False
481,210,-56.47005,-12.66394,0.09035625728151585,False,False
482,138,261.1437,-13.584964,0.08990672366319986,True,True
483,137,-42.91062,-11.674914,0.08945942653054714,False,False
484,242,-61.457684,-12.72,0.08901435475676334,False,False
485,376,-132.23163,-13.424171,0.08857149727041129,False,False
486,177,-60.17991,-12.903078,0.08813084305513562,False,False
487,169,-26.870163,-12.64457,0.08769238114938868,False,False
488,160,261.08707,-10.603831,0.08725610064615791,True,True
489,348,-128.36015,-12.061747,0.08682199069269445,False,False
490,199,-79.94068,-12.714938,0.08639004049024324,False,False
491,228,-56.194763,-12.885432,0.08596023929377437,True,False
492,147,-48.27128,-12.3971195,0.0855325764117158,False,False
493,195,-110.280136,-12.913762,0.08510704120568738,False,False
494,200,248.62405,-11.330331,0.0846836230902362,True,True
495,376,-166.71277,-10.097536,0.08426231153257335,False,False
496,272,-64.03001,-10.192358,0.0838430960523118,False,False
497,313,-73.11046,-11.213491,0.08342596622120578,False,False
498,221,-83.88274,-11.866608,0.08301091166289133,False,False
499,373,-150.13017,-12.585277,0.0825979220526282,False,False
500,179,-66.28507,-11.401376,0.08218698711704299,False,False
501,420,-97.290535,-14.782893,0.08177809663387363,False,False
502,254,-100.64177,-13.453558,0.08137124043171506,False,False
503,352,-91.163,-12.949417,0.08096640838976624,True,False
504,265,-64.52238,-13.140005,0.08056359043757835,False,False
505,237,223.09721,-15.12778,0.08016277655480435,True,True
506,99,-106.74626,-14.28454,0.0797639567709496,False,False
507,302,-120.449104,-12.725644,0.079367121165124,True,False
508,248,-179.70778,-14.791397,0.07897225986579504,False,False
509,264,-87.59522,-13.516907,0.07857936305054233,False,False
510,285,-101.14637,-14.662585,0.07818842094581327,True,False
511,295,-66.76065,-14.367132,0.07779942382667988,False,False
512,92,-37.67492,-13.534085,0.0774123620165969,True,False
513,246,-114.70507,-13.218091,0.0770272258871611,True,False
514,322,-167.14404,-16.090637,0.07664400585787175,False,False
515,146,-69.9765,-15.614093,0.0762626923958923,False,False
516,108,-38.832558,-14.6903105,0.07588327601581324,True,False
517,224,-73.99896,-13.898155,0.07550574727941617,False,False
518,285,-76.787994,-14.312273,0.07513009679543899,False,False
519,88,261.5739,-13.192401,0.07475631521934228,True,True
520,208,-81.18049,-13.129804,0.07438439325307691,False,False
521,74,264.2108,-14.110718,0.07401432164485265,True,True
522,97,-59.687,-12.839711,0.07364609118890812,False,False
523,188,-89.92995,-12.905619,0.07327969272528172,False,False
524,243,216.07178,-12.63012,0.0729151171395838,True,True
525,101,-53.53293,-13.421306,0.07255235536276997,False,False
526,106,-61.85374,-13.458855,0.0721913983709154,False,False
527,217,-101.6162,-14.451291,0.07183223718499046,True,False
528,137,-51.478325,-13.062309,0.07147486287063728,False,False
529,197,-101.65774,-14.510243,0.07111926653794755,False,False
530,117,-49.630013,-13.742491,0.07076543934124135,False,False
531,187,-81.00801,-13.318125,0.07041337247884713,False,False
532,110,-37.997456,-12.868387,0.07006305719288272,True,False
533,153,-78.90872,-14.093718,0.06971448476903754,False,False
534,136,-59.27334,-14.013056,0.06936764653635577,False,False
535,198,-239.27487,-14.055792,0.06902253386702067,False,False
536,194,-78.17076,-15.6983,0.06867913817613998,False,False
537,149,-72.726616,-15.437497,0.06833745092153233,True,False
538,331,-119.48576,-12.741693,0.06799746360351476,False,False
539,108,-117.4511,-12.747122,0.06765916776469132,False,False
540,98,-51.45152,-12.786768,0.06732255498974261,False,False
541,88,-60.41353,-12.936603,0.06698761690521654,False,False
542,174,-87.646385,-12.561745,0.06665434517931995,False,False
543,375,11984.711,-10.131233,0.0663227315217114,True,True
544,388,15688.148,-11.555499,0.06599276768329494,True,True
545,164,-92.852715,-12.306557,0.06566444545601488,False,False
546,202,-115.676956,-12.001406,0.06533775667265163,False,False
547,204,-73.49407,-10.976462,0.06501269320661854,False,False
548,99,-50.06932,-6.1121626,0.06468924697175975,False,False
549,106,-62.08218,-7.7412353,0.06436740992214901,False,False
550,104,-47.17664,-8.630739,0.06404717405188957,False,False
551,264,-127.287125,-8.344938,0.06372853139491501,False,False
552,117,-50.47169,-9.31399,0.06341147402479105,False,False
553,211,-124.86148,-7.965004,0.06309599405451846,False,False
554,289,-120.18609,-7.5965996,0.06278208363633679,False,False
555,117,-116.50884,-7.6097803,0.062469734961529154,False,False
556,415,-103.293625,-8.217877,0.06215894026022802,False,False
557,392,-207.42606,-9.925119,0.06184969180122192,False,False
558,111,-37.5488,-12.281177,0.06154198189176311,False,False
559,69,-51.6971,-10.373227,0.06123580287737623,False,False
560,300,-197.53723,-9.006429,0.0609311471416679,False,False
561,191,-92.28659,-9.5039015,0.060628007106137215,False,False
562,86,262.43954,-10.154422,0.06032637522998729,True,True
563,92,-74.55411,-7.8795853,0.060026244009937606,False,False
564,188,-81.620514,-10.247482,0.05972760598003742,False,False
565,83,-37.231663,-8.46569,0.05943045371148003,False,False
566,157,-73.26293,-6.793817,0.059134779812417944,False,False
567,142,-55.18608,-7.262532,0.058840576927779054,False,False
568,204,-64.15302,-8.994604,0.05854783773908364,False,False
569,94,-48.412262,-8.071518,0.05825655496426233,False,False
570,384,-147.69283,-9.98471,0.057966721357474965,False,False
571,361,-95.23239,-8.78702,0.05767832970893032,False,False
572,95,-40.942467,-8.55261,0.05739137284470679,False,False
573,257,-94.45499,-7.9807634,0.05710584362657392,True,False
574,130,-50.980106,-7.9020524,0.056821734951814855,False,False
575,109,-66.53857,-7.201805,0.056539039753049615,False,False
576,266,-99.86731,-7.4030256,0.056257750998059325,False,False
577,279,-101.734634,-8.674307,0.055977861689611275,False,False
578,84,-62.191887,-6.9715424,0.05569936486528486,False,False
579,75,-57.284206,-7.470868,0.055422253597298375,False,False
580,364,-252.06332,-6.9861856,0.055146520992336696,False,False
581,122,-44.21952,-5.8903885,0.054872160191379804,False,False
582,227,-74.668434,-7.462903,0.05459916436953215,False,False
583,96,-45.85825,-9.161079,0.05432752673585289,True,False
584,261,-101.26381,-8.359678,0.05405724053318696,False,False
585,212,-128.78964,-6.7124176,0.05378829903799698,False,False
586,233,-136.46323,-6.868457,0.053520695560196,False,False
587,273,-72.60436,-9.263733,0.0532544234429811,False,False
588,187,-214.28897,-7.6303587,0.05298947606266777,False,False
589,401,-173.1668,-7.0972967,0.052725846828525144,False,False
590,128,-47.627556,-7.9239836,0.05246352918261209,False,False
591,362,-104.13608,-6.5445876,0.05220251659961402,False,False
592,130,-112.75241,-9.889219,0.051942802586680624,False,False
593,384,-127.356636,-7.6497664,0.05168438068326431,False,False
594,77,-39.742214,-8.021865,0.05142724446095952,True,False
595,96,-61.693813,-10.206883,0.05117138752334281,False,False
596,88,-82.643425,-8.95279,0.05091680350581375,False,False
597,75,-51.95898,-9.432325,0.050663486075436574,False,False
598,91,-36.391632,-10.883679,0.05041142893078267,True,False
599,240,-191.27982,-6.1138573,0.0501606258017738,False,False
